employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won,avg_training_score,is_promoted,has_prior_rating,previous_year_rating_display,training_bucket
32265,Operations,region_2,Master's & above,m,other,1,40,2.0,4,0,91.0,1,1,2.0,80+
8099,Technology,region_11,Bachelor's,f,other,1,29,3.0,3,0,81.0,1,1,3.0,80+
40271,Legal,region_2,Bachelor's,m,sourcing,1,33,3.0,3,0,55.0,0,1,3.0,50-59
28032,Analytics,region_32,Bachelor's,f,other,1,29,5.0,3,0,87.0,0,1,5.0,80+
39097,Sales & Marketing,region_28,Unknown,m,other,1,35,5.0,7,0,50.0,0,1,5.0,<50
33209,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,38,3.0,6,0,47.0,0,1,3.0,<50
25819,Procurement,region_7,Master's & above,f,other,1,52,3.0,21,0,67.0,0,1,3.0,60-69
41620,Analytics,region_7,Bachelor's,m,other,1,26,4.0,2,0,86.0,0,1,4.0,80+
45639,Sales & Marketing,region_2,Unknown,f,other,2,22,3.0,2,0,48.0,0,1,3.0,<50
5195,Operations,region_20,Bachelor's,f,sourcing,2,32,3.0,3,0,62.0,0,1,3.0,60-69
70814,Operations,region_22,Bachelor's,m,other,3,29,5.0,5,0,59.0,0,1,5.0,50-59
32097,Procurement,region_31,Master's & above,m,other,1,35,2.0,6,0,71.0,0,1,2.0,70-79
66204,HR,region_2,Master's & above,f,other,2,50,4.0,15,0,60.0,1,1,4.0,50-59
11477,Technology,region_26,Bachelor's,m,other,1,42,4.0,14,0,79.0,0,1,4.0,70-79
26412,Procurement,region_2,Unknown,f,other,1,32,3.0,10,0,69.0,0,1,3.0,60-69
1081,Operations,region_2,Bachelor's,f,sourcing,1,50,3.0,20,0,59.0,1,1,3.0,50-59
56415,Sales & Marketing,region_2,Bachelor's,m,other,1,60,4.0,7,0,47.0,0,1,4.0,<50
4953,HR,region_32,Bachelor's,f,other,1,33,5.0,3,0,46.0,0,1,5.0,<50
58477,Operations,region_7,Bachelor's,f,other,1,32,5.0,2,0,57.0,0,1,5.0,50-59
70713,HR,region_22,Master's & above,f,sourcing,1,35,3.0,8,0,48.0,0,1,3.0,<50
12633,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,45,4.0,18,0,52.0,1,1,4.0,50-59
28194,Sales & Marketing,region_20,Master's & above,m,other,1,42,5.0,2,0,56.0,1,1,5.0,50-59
2577,Technology,region_7,Bachelor's,m,sourcing,3,28,4.0,5,0,78.0,0,1,4.0,70-79
37533,Procurement,region_2,Master's & above,m,sourcing,2,50,3.0,3,0,69.0,0,1,3.0,60-69
8938,Operations,region_2,Master's & above,m,sourcing,1,32,4.0,6,0,60.0,0,1,4.0,50-59
75693,Sales & Marketing,region_16,Bachelor's,m,other,2,26,5.0,5,0,43.0,0,1,5.0,<50
31463,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,25,,1,0,52.0,0,0,,50-59
476,Analytics,region_1,Master's & above,m,sourcing,1,35,5.0,9,0,84.0,1,1,5.0,80+
76688,Operations,region_12,Bachelor's,m,other,1,27,3.0,3,0,55.0,0,1,3.0,50-59
38176,Analytics,region_23,Master's & above,m,other,1,42,3.0,4,0,83.0,0,1,3.0,80+
22622,Legal,region_2,Below Secondary,m,sourcing,1,27,5.0,3,0,75.0,1,1,5.0,70-79
35981,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,21,3.0,2,0,48.0,0,1,3.0,<50
22422,Finance,region_28,Master's & above,m,other,1,33,5.0,5,0,59.0,0,1,5.0,50-59
29779,Procurement,region_2,Bachelor's,m,sourcing,1,26,,1,0,70.0,0,0,,60-69
26792,Sales & Marketing,region_4,Bachelor's,m,other,1,51,5.0,10,0,49.0,0,1,5.0,<50
5850,Sales & Marketing,region_2,Bachelor's,m,referred,1,30,2.0,2,0,51.0,0,1,2.0,50-59
54013,Technology,region_15,Master's & above,m,sourcing,1,40,3.0,4,0,76.0,0,1,3.0,70-79
77850,HR,region_22,Below Secondary,m,other,1,22,3.0,2,0,54.0,0,1,3.0,50-59
27181,Operations,region_16,Bachelor's,f,other,1,58,5.0,11,0,58.0,0,1,5.0,50-59
11963,Sales & Marketing,region_28,Master's & above,m,sourcing,1,34,3.0,4,0,49.0,0,1,3.0,<50
60497,Sales & Marketing,region_26,Bachelor's,m,other,1,31,5.0,7,0,53.0,0,1,5.0,50-59
33404,Operations,region_4,Bachelor's,m,other,1,33,4.0,6,0,57.0,0,1,4.0,50-59
67718,Procurement,region_17,Bachelor's,m,sourcing,2,31,,1,0,70.0,0,0,,60-69
10381,Sales & Marketing,region_2,Bachelor's,m,referred,2,33,5.0,3,0,49.0,0,1,5.0,<50
38220,Sales & Marketing,region_7,Master's & above,m,other,1,57,3.0,7,0,50.0,0,1,3.0,<50
64889,Sales & Marketing,region_17,Bachelor's,m,other,1,36,3.0,3,0,52.0,0,1,3.0,50-59
77461,Sales & Marketing,region_22,Bachelor's,f,sourcing,2,28,3.0,3,1,59.0,1,1,3.0,50-59
61385,Sales & Marketing,region_26,Bachelor's,m,other,1,35,5.0,9,1,94.0,1,1,5.0,80+
65349,Operations,region_22,Bachelor's,m,sourcing,1,34,5.0,7,0,60.0,0,1,5.0,50-59
69745,Operations,region_31,Master's & above,f,sourcing,1,42,3.0,15,0,54.0,0,1,3.0,50-59
27486,R&D,region_25,Bachelor's,f,other,1,32,5.0,5,0,85.0,0,1,5.0,80+
53796,Operations,region_4,Master's & above,m,other,1,31,4.0,2,0,60.0,0,1,4.0,50-59
35967,Procurement,region_31,Master's & above,m,other,1,33,3.0,7,0,67.0,0,1,3.0,60-69
34171,Operations,region_32,Bachelor's,f,other,1,27,5.0,2,0,59.0,0,1,5.0,50-59
7655,Procurement,region_15,Bachelor's,m,sourcing,1,38,3.0,2,0,69.0,0,1,3.0,60-69
44550,Sales & Marketing,region_1,Bachelor's,f,sourcing,3,29,1.0,3,0,92.0,1,1,1.0,80+
15109,Sales & Marketing,region_31,Bachelor's,m,other,1,36,1.0,11,0,48.0,0,1,1.0,<50
56820,Operations,region_2,Below Secondary,f,other,1,24,,1,0,58.0,0,0,,50-59
34552,Operations,region_27,Master's & above,f,other,1,35,5.0,4,0,57.0,1,1,5.0,50-59
62262,Sales & Marketing,region_29,Bachelor's,m,other,1,29,3.0,6,0,51.0,0,1,3.0,50-59
33282,Sales & Marketing,region_7,Bachelor's,m,other,5,36,3.0,4,0,52.0,0,1,3.0,50-59
40062,Procurement,region_30,Bachelor's,m,sourcing,1,33,5.0,7,0,70.0,0,1,5.0,60-69
1723,Technology,region_2,Bachelor's,m,sourcing,1,34,5.0,6,0,84.0,0,1,5.0,80+
18041,Technology,region_2,Master's & above,f,other,1,53,3.0,9,0,80.0,0,1,3.0,70-79
10488,Operations,region_22,Bachelor's,m,other,4,34,5.0,2,0,57.0,0,1,5.0,50-59
21587,Sales & Marketing,region_2,Bachelor's,m,other,1,48,5.0,18,0,52.0,0,1,5.0,50-59
36463,Finance,region_14,Bachelor's,m,other,1,29,2.0,6,0,57.0,0,1,2.0,50-59
29026,Sales & Marketing,region_2,Bachelor's,m,other,2,26,5.0,2,0,49.0,0,1,5.0,<50
32682,Sales & Marketing,region_10,Master's & above,m,other,1,33,3.0,9,0,50.0,0,1,3.0,<50
40911,Technology,region_2,Bachelor's,m,referred,1,31,4.0,6,0,77.0,0,1,4.0,70-79
31944,HR,region_23,Bachelor's,m,other,2,33,3.0,4,0,50.0,0,1,3.0,<50
55427,Finance,region_22,Bachelor's,f,sourcing,1,28,1.0,4,0,60.0,0,1,1.0,50-59
43586,Technology,region_2,Bachelor's,m,other,1,24,4.0,2,0,75.0,0,1,4.0,70-79
65876,Procurement,region_17,Bachelor's,f,other,1,31,4.0,5,0,73.0,0,1,4.0,70-79
8283,Operations,region_11,Master's & above,f,other,1,45,5.0,7,0,62.0,0,1,5.0,60-69
40344,Procurement,region_27,Master's & above,f,other,1,34,5.0,8,0,71.0,0,1,5.0,70-79
49040,Analytics,region_31,Bachelor's,m,sourcing,1,27,4.0,4,0,91.0,0,1,4.0,80+
56645,Sales & Marketing,region_31,Master's & above,m,other,1,42,1.0,5,0,48.0,0,1,1.0,<50
65321,Finance,region_7,Bachelor's,m,other,1,29,5.0,2,0,55.0,0,1,5.0,50-59
5971,Operations,region_7,Bachelor's,m,sourcing,1,39,1.0,4,0,60.0,0,1,1.0,50-59
40600,HR,region_2,Bachelor's,m,other,1,34,3.0,5,0,49.0,0,1,3.0,<50
61220,Analytics,region_22,Bachelor's,m,referred,1,28,,1,0,86.0,0,0,,80+
19806,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,31,5.0,5,0,46.0,0,1,5.0,<50
3154,Technology,region_16,Bachelor's,m,sourcing,2,37,4.0,10,0,80.0,0,1,4.0,70-79
51951,Procurement,region_2,Bachelor's,f,sourcing,1,33,3.0,5,0,68.0,0,1,3.0,60-69
72369,Analytics,region_7,Unknown,m,other,1,29,3.0,3,0,87.0,0,1,3.0,80+
13629,Procurement,region_2,Bachelor's,f,other,1,40,3.0,5,0,75.0,0,1,3.0,70-79
65697,HR,region_11,Bachelor's,m,other,1,32,3.0,6,0,51.0,0,1,3.0,50-59
40101,Operations,region_4,Master's & above,m,sourcing,1,27,3.0,2,0,58.0,0,1,3.0,50-59
46294,Sales & Marketing,region_11,Bachelor's,f,other,1,28,4.0,5,0,43.0,0,1,4.0,<50
41342,HR,region_22,Master's & above,m,other,3,31,5.0,4,0,50.0,0,1,5.0,<50
43254,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,35,3.0,4,0,49.0,0,1,3.0,<50
26204,HR,region_31,Bachelor's,m,sourcing,2,32,3.0,7,0,52.0,0,1,3.0,50-59
19763,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,30,5.0,4,0,53.0,0,1,5.0,50-59
19731,Procurement,region_22,Bachelor's,m,other,2,30,,1,0,74.0,0,0,,70-79
13948,Procurement,region_2,Master's & above,f,sourcing,8,43,4.0,3,0,72.0,0,1,4.0,70-79
33802,Procurement,region_7,Bachelor's,f,sourcing,1,26,,1,0,69.0,0,0,,60-69
5197,Sales & Marketing,region_29,Master's & above,f,other,1,31,3.0,4,0,52.0,0,1,3.0,50-59
29113,Technology,region_26,Bachelor's,m,other,1,36,4.0,3,0,83.0,1,1,4.0,80+
70158,Analytics,region_22,Master's & above,m,other,1,58,4.0,12,0,84.0,0,1,4.0,80+
14043,Operations,region_15,Bachelor's,f,sourcing,1,30,,1,0,59.0,0,0,,50-59
29328,Analytics,region_11,Bachelor's,m,sourcing,1,30,3.0,5,0,86.0,0,1,3.0,80+
40306,Operations,region_19,Bachelor's,m,other,1,37,4.0,10,0,63.0,0,1,4.0,60-69
20349,Sales & Marketing,region_15,Bachelor's,m,other,3,33,3.0,6,0,47.0,0,1,3.0,<50
75267,Operations,region_4,Bachelor's,m,sourcing,1,28,,1,0,59.0,0,0,,50-59
33385,Operations,region_32,Bachelor's,m,sourcing,1,27,3.0,2,0,63.0,0,1,3.0,60-69
41561,HR,region_22,Master's & above,m,sourcing,1,48,3.0,18,0,50.0,0,1,3.0,<50
54902,Technology,region_2,Bachelor's,m,sourcing,1,41,4.0,7,0,78.0,0,1,4.0,70-79
41816,Operations,region_17,Bachelor's,f,other,3,26,,1,0,57.0,0,0,,50-59
74786,Analytics,region_32,Bachelor's,m,other,2,35,5.0,9,0,87.0,0,1,5.0,80+
39797,Analytics,region_5,Bachelor's,m,other,1,29,1.0,2,0,80.0,0,1,1.0,70-79
45,Sales & Marketing,region_19,Bachelor's,m,other,1,27,4.0,4,0,50.0,0,1,4.0,<50
78271,Technology,region_16,Bachelor's,m,other,1,30,3.0,2,0,76.0,0,1,3.0,70-79
74751,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,30,1.0,6,0,48.0,0,1,1.0,<50
29188,HR,region_2,Bachelor's,m,other,1,37,5.0,9,0,47.0,0,1,5.0,<50
59251,Analytics,region_22,Bachelor's,m,referred,1,32,4.0,6,0,83.0,0,1,4.0,80+
68975,Operations,region_31,Bachelor's,m,other,1,31,5.0,6,0,59.0,0,1,5.0,50-59
21624,Sales & Marketing,region_7,Bachelor's,m,other,1,34,5.0,9,0,43.0,0,1,5.0,<50
73069,Procurement,region_5,Bachelor's,f,sourcing,1,28,,1,0,71.0,0,0,,70-79
20839,Sales & Marketing,region_19,Master's & above,m,sourcing,1,35,3.0,7,0,48.0,0,1,3.0,<50
57444,HR,region_7,Bachelor's,m,other,1,36,4.0,4,0,50.0,0,1,4.0,<50
8577,HR,region_2,Bachelor's,m,other,1,41,5.0,3,0,50.0,0,1,5.0,<50
53192,Procurement,region_20,Bachelor's,m,sourcing,1,31,3.0,2,0,68.0,0,1,3.0,60-69
17810,Sales & Marketing,region_31,Bachelor's,m,sourcing,3,30,4.0,6,0,48.0,0,1,4.0,<50
16578,Legal,region_22,Bachelor's,m,other,1,30,2.0,4,0,57.0,0,1,2.0,50-59
49325,Technology,region_13,Master's & above,f,other,1,32,5.0,2,0,81.0,0,1,5.0,80+
12897,Sales & Marketing,region_2,Bachelor's,m,referred,1,34,3.0,6,0,50.0,0,1,3.0,<50
26971,Technology,region_16,Bachelor's,f,sourcing,1,33,4.0,4,0,82.0,0,1,4.0,80+
52547,Sales & Marketing,region_2,Unknown,m,other,1,43,2.0,12,0,52.0,0,1,2.0,50-59
74877,Technology,region_22,Bachelor's,f,sourcing,1,35,3.0,9,0,78.0,0,1,3.0,70-79
59078,Technology,region_7,Master's & above,m,sourcing,2,34,4.0,6,0,78.0,0,1,4.0,70-79
48781,Sales & Marketing,region_31,Master's & above,m,sourcing,1,36,5.0,5,0,43.0,0,1,5.0,<50
35120,Analytics,region_15,Master's & above,m,other,1,34,4.0,2,0,83.0,0,1,4.0,80+
44915,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,3.0,3,0,50.0,0,1,3.0,<50
21607,Analytics,region_15,Bachelor's,m,other,3,31,5.0,4,0,82.0,0,1,5.0,80+
77989,Sales & Marketing,region_1,Master's & above,m,other,1,32,5.0,4,0,54.0,0,1,5.0,50-59
48293,Technology,region_2,Bachelor's,f,other,1,58,1.0,14,0,78.0,0,1,1.0,70-79
12500,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,26,3.0,3,0,46.0,0,1,3.0,<50
21142,Procurement,region_2,Master's & above,m,other,1,36,3.0,2,0,71.0,0,1,3.0,70-79
1995,Procurement,region_27,Bachelor's,m,other,1,37,3.0,7,0,73.0,0,1,3.0,70-79
26065,Sales & Marketing,region_26,Bachelor's,m,other,1,39,5.0,6,0,57.0,0,1,5.0,50-59
74656,Procurement,region_2,Master's & above,f,sourcing,1,41,5.0,4,0,67.0,0,1,5.0,60-69
24366,Sales & Marketing,region_15,Bachelor's,m,other,1,44,5.0,15,0,48.0,0,1,5.0,<50
3516,Operations,region_16,Master's & above,m,other,1,46,5.0,20,0,59.0,0,1,5.0,50-59
48641,Operations,region_4,Bachelor's,f,sourcing,1,27,,1,0,62.0,0,0,,60-69
16391,Finance,region_8,Bachelor's,m,sourcing,1,31,3.0,3,0,56.0,0,1,3.0,50-59
40753,Operations,region_22,Bachelor's,m,other,1,27,3.0,3,0,55.0,1,1,3.0,50-59
28606,Operations,region_27,Bachelor's,m,sourcing,3,33,3.0,2,0,57.0,0,1,3.0,50-59
29809,Procurement,region_25,Bachelor's,f,other,1,28,3.0,3,0,66.0,0,1,3.0,60-69
998,Procurement,region_15,Bachelor's,f,sourcing,1,30,4.0,2,0,74.0,0,1,4.0,70-79
38646,Operations,region_2,Unknown,f,other,1,32,3.0,4,0,57.0,0,1,3.0,50-59
70241,Procurement,region_22,Bachelor's,f,other,1,31,3.0,6,0,72.0,0,1,3.0,70-79
73246,Operations,region_2,Master's & above,f,sourcing,1,36,5.0,7,0,56.0,0,1,5.0,50-59
10524,R&D,region_8,Bachelor's,m,other,1,30,4.0,6,0,85.0,0,1,4.0,80+
38834,Sales & Marketing,region_31,Master's & above,f,other,1,35,5.0,5,0,50.0,0,1,5.0,<50
61028,Sales & Marketing,region_17,Bachelor's,f,other,1,35,3.0,7,0,54.0,0,1,3.0,50-59
68709,Procurement,region_7,Bachelor's,f,other,1,25,5.0,2,0,74.0,0,1,5.0,70-79
28172,Operations,region_15,Bachelor's,m,other,1,40,3.0,9,0,60.0,0,1,3.0,50-59
38580,Procurement,region_27,Bachelor's,m,sourcing,1,33,5.0,6,0,71.0,0,1,5.0,70-79
43434,Sales & Marketing,region_27,Bachelor's,m,other,1,27,3.0,3,0,49.0,0,1,3.0,<50
56073,Technology,region_13,Bachelor's,f,other,1,36,4.0,8,0,82.0,0,1,4.0,80+
20579,Legal,region_7,Bachelor's,m,sourcing,1,55,3.0,17,0,60.0,0,1,3.0,50-59
10299,Analytics,region_9,Bachelor's,m,sourcing,2,33,3.0,4,0,81.0,0,1,3.0,80+
78136,Technology,region_23,Bachelor's,f,other,1,29,,1,0,78.0,0,0,,70-79
4180,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,44,5.0,7,0,54.0,0,1,5.0,50-59
39192,Technology,region_22,Bachelor's,m,sourcing,2,27,3.0,3,0,79.0,0,1,3.0,70-79
31206,Procurement,region_2,Bachelor's,f,sourcing,1,43,3.0,6,0,64.0,0,1,3.0,60-69
24343,Analytics,region_32,Bachelor's,m,other,1,28,3.0,6,0,84.0,0,1,3.0,80+
11135,Sales & Marketing,region_4,Master's & above,f,sourcing,1,34,4.0,3,0,52.0,0,1,4.0,50-59
66184,Sales & Marketing,region_25,Unknown,m,other,1,32,4.0,7,0,44.0,0,1,4.0,<50
44406,Operations,region_27,Master's & above,m,other,1,40,2.0,11,0,58.0,0,1,2.0,50-59
58516,Procurement,region_7,Master's & above,m,sourcing,1,38,4.0,6,0,69.0,0,1,4.0,60-69
23617,Finance,region_22,Bachelor's,m,sourcing,3,30,2.0,3,0,62.0,0,1,2.0,60-69
51497,HR,region_2,Bachelor's,f,other,1,42,1.0,11,0,47.0,0,1,1.0,<50
24837,Technology,region_26,Bachelor's,m,other,1,27,,1,0,80.0,0,0,,70-79
324,Finance,region_7,Bachelor's,m,other,2,26,3.0,2,0,59.0,0,1,3.0,50-59
70023,Technology,region_5,Bachelor's,m,other,1,36,5.0,8,0,83.0,0,1,5.0,80+
18713,Technology,region_2,Bachelor's,m,other,1,59,3.0,7,0,80.0,0,1,3.0,70-79
58650,Sales & Marketing,region_28,Bachelor's,m,other,1,34,5.0,3,0,53.0,0,1,5.0,50-59
15020,Procurement,region_2,Bachelor's,f,sourcing,1,39,3.0,4,0,68.0,0,1,3.0,60-69
56211,Operations,region_15,Bachelor's,m,sourcing,1,46,4.0,18,0,57.0,0,1,4.0,50-59
72308,Operations,region_27,Bachelor's,f,other,2,34,3.0,8,0,62.0,0,1,3.0,60-69
16795,Procurement,region_23,Bachelor's,f,other,1,32,5.0,4,0,87.0,1,1,5.0,80+
76838,Analytics,region_22,Master's & above,m,sourcing,1,43,2.0,16,0,84.0,0,1,2.0,80+
29237,Legal,region_22,Bachelor's,m,sourcing,1,25,,1,0,60.0,0,0,,50-59
67190,Sales & Marketing,region_2,Bachelor's,m,referred,1,32,4.0,7,0,51.0,0,1,4.0,50-59
58076,Operations,region_15,Master's & above,f,other,2,42,3.0,12,0,59.0,0,1,3.0,50-59
30978,Operations,region_2,Bachelor's,m,sourcing,1,44,3.0,2,0,57.0,0,1,3.0,50-59
4364,Procurement,region_7,Bachelor's,m,other,1,39,3.0,6,0,70.0,0,1,3.0,60-69
28727,Operations,region_2,Bachelor's,f,sourcing,1,36,4.0,3,0,58.0,0,1,4.0,50-59
14626,Operations,region_4,Bachelor's,m,sourcing,1,36,5.0,10,0,54.0,0,1,5.0,50-59
21780,Sales & Marketing,region_13,Master's & above,m,other,2,35,1.0,4,0,50.0,0,1,1.0,<50
32742,Legal,region_27,Bachelor's,m,sourcing,1,29,3.0,2,0,60.0,0,1,3.0,50-59
56022,Procurement,region_2,Bachelor's,f,other,1,51,3.0,11,1,96.0,1,1,3.0,80+
28720,Procurement,region_2,Bachelor's,f,sourcing,1,39,3.0,10,0,68.0,1,1,3.0,60-69
13849,Operations,region_30,Bachelor's,m,sourcing,1,31,3.0,4,0,60.0,0,1,3.0,50-59
46075,Analytics,region_31,Bachelor's,m,other,2,31,5.0,5,0,83.0,0,1,5.0,80+
31103,Finance,region_22,Bachelor's,f,sourcing,1,27,,1,1,59.0,0,0,,50-59
35874,Sales & Marketing,region_2,Master's & above,m,other,1,39,3.0,7,0,50.0,0,1,3.0,<50
17588,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,46,5.0,2,0,47.0,0,1,5.0,<50
45902,Operations,region_30,Bachelor's,m,other,1,30,2.0,9,0,57.0,0,1,2.0,50-59
31901,Sales & Marketing,region_28,Master's & above,m,sourcing,1,31,1.0,4,1,50.0,0,1,1.0,<50
54066,Operations,region_22,Bachelor's,f,sourcing,1,26,,1,0,58.0,0,0,,50-59
50246,Finance,region_2,Master's & above,m,other,1,57,4.0,28,0,58.0,0,1,4.0,50-59
58327,Procurement,region_27,Master's & above,m,other,1,42,5.0,12,0,69.0,1,1,5.0,60-69
14272,Sales & Marketing,region_4,Bachelor's,m,other,1,37,1.0,7,0,50.0,1,1,1.0,<50
42431,Finance,region_31,Bachelor's,m,sourcing,1,28,5.0,3,0,59.0,0,1,5.0,50-59
45192,HR,region_2,Bachelor's,m,other,1,60,3.0,7,0,53.0,0,1,3.0,50-59
42574,Technology,region_1,Bachelor's,f,other,1,29,1.0,8,0,80.0,0,1,1.0,70-79
67692,Technology,region_7,Master's & above,f,other,1,51,1.0,4,0,79.0,0,1,1.0,70-79
25342,Operations,region_11,Bachelor's,f,other,1,30,3.0,4,0,59.0,0,1,3.0,50-59
8301,Technology,region_24,Bachelor's,m,sourcing,1,27,1.0,2,0,74.0,0,1,1.0,70-79
77151,Technology,region_2,Master's & above,m,other,2,41,4.0,8,0,77.0,0,1,4.0,70-79
61890,Procurement,region_2,Bachelor's,f,other,1,31,3.0,6,0,68.0,0,1,3.0,60-69
8703,Sales & Marketing,region_7,Master's & above,m,sourcing,1,44,3.0,4,0,54.0,1,1,3.0,50-59
71190,Procurement,region_11,Bachelor's,f,sourcing,1,30,3.0,5,0,73.0,0,1,3.0,70-79
57631,Operations,region_4,Master's & above,f,other,1,35,2.0,8,0,56.0,0,1,2.0,50-59
53995,HR,region_2,Bachelor's,f,other,1,38,2.0,13,0,49.0,0,1,2.0,<50
19681,Sales & Marketing,region_2,Bachelor's,m,other,5,25,1.0,3,0,44.0,0,1,1.0,<50
21412,Technology,region_33,Bachelor's,m,sourcing,1,28,3.0,4,0,79.0,0,1,3.0,70-79
66556,Technology,region_8,Master's & above,m,other,1,35,5.0,8,0,80.0,0,1,5.0,70-79
2589,Sales & Marketing,region_26,Bachelor's,m,other,1,29,5.0,3,0,52.0,0,1,5.0,50-59
54904,Analytics,region_21,Master's & above,m,sourcing,1,37,3.0,9,0,82.0,0,1,3.0,80+
10417,Legal,region_2,Bachelor's,m,sourcing,1,31,5.0,6,0,58.0,0,1,5.0,50-59
71952,Operations,region_7,Master's & above,f,sourcing,1,38,3.0,9,0,57.0,0,1,3.0,50-59
74927,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,41,3.0,3,0,46.0,0,1,3.0,<50
10801,HR,region_2,Master's & above,f,sourcing,1,48,3.0,5,0,53.0,0,1,3.0,50-59
36525,Operations,region_15,Master's & above,f,other,1,33,3.0,3,0,59.0,0,1,3.0,50-59
26400,Operations,region_7,Bachelor's,m,other,1,33,3.0,7,0,60.0,0,1,3.0,50-59
7771,Operations,region_15,Bachelor's,m,other,1,35,5.0,7,0,60.0,0,1,5.0,50-59
78172,Finance,region_25,Bachelor's,m,sourcing,1,31,3.0,2,0,77.0,1,1,3.0,70-79
11015,Procurement,region_2,Bachelor's,m,other,1,41,3.0,12,0,67.0,0,1,3.0,60-69
43016,Operations,region_31,Bachelor's,m,sourcing,1,29,1.0,6,0,60.0,0,1,1.0,50-59
51104,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,30,,1,0,51.0,0,0,,50-59
25958,Sales & Marketing,region_23,Bachelor's,m,other,1,29,4.0,2,0,53.0,0,1,4.0,50-59
28413,Operations,region_22,Master's & above,m,other,1,31,3.0,5,1,58.0,0,1,3.0,50-59
60520,Operations,region_31,Bachelor's,m,sourcing,1,30,2.0,4,0,58.0,0,1,2.0,50-59
22169,HR,region_22,Master's & above,m,other,1,34,3.0,2,1,49.0,0,1,3.0,<50
52545,Sales & Marketing,region_4,Bachelor's,m,other,2,32,5.0,7,0,52.0,0,1,5.0,50-59
57625,Operations,region_7,Below Secondary,m,other,1,25,,1,0,62.0,1,0,,60-69
72961,Finance,region_2,Bachelor's,m,other,2,25,,1,0,60.0,0,0,,50-59
39032,Analytics,region_14,Bachelor's,m,other,1,36,1.0,7,0,84.0,0,1,1.0,80+
30348,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,52,5.0,2,0,51.0,0,1,5.0,50-59
75672,Analytics,region_32,Bachelor's,m,other,1,28,2.0,2,0,87.0,0,1,2.0,80+
25424,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,4.0,2,0,49.0,0,1,4.0,<50
59948,Analytics,region_32,Bachelor's,m,sourcing,1,24,3.0,2,0,91.0,0,1,3.0,80+
37065,Finance,region_2,Master's & above,m,other,1,44,3.0,18,0,57.0,0,1,3.0,50-59
20942,Operations,region_4,Bachelor's,m,other,1,28,5.0,3,0,58.0,0,1,5.0,50-59
1237,Sales & Marketing,region_25,Bachelor's,m,sourcing,2,27,3.0,3,0,49.0,0,1,3.0,<50
19068,HR,region_31,Bachelor's,m,other,1,24,1.0,3,0,50.0,0,1,1.0,<50
69283,Procurement,region_2,Bachelor's,m,sourcing,1,42,4.0,14,0,69.0,0,1,4.0,60-69
42326,Sales & Marketing,region_21,Master's & above,m,sourcing,1,26,,1,0,48.0,0,0,,<50
37985,Analytics,region_22,Bachelor's,m,sourcing,1,28,5.0,6,0,84.0,1,1,5.0,80+
41833,HR,region_2,Bachelor's,m,other,1,26,2.0,3,0,50.0,0,1,2.0,<50
49350,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,1.0,4,0,52.0,0,1,1.0,50-59
57025,HR,region_28,Master's & above,m,other,1,38,4.0,9,0,51.0,0,1,4.0,50-59
67925,Analytics,region_28,Master's & above,m,other,1,32,3.0,7,0,83.0,0,1,3.0,80+
9007,Sales & Marketing,region_2,Bachelor's,f,other,1,56,5.0,9,0,55.0,0,1,5.0,50-59
55759,Sales & Marketing,region_8,Bachelor's,m,other,1,27,3.0,3,0,81.0,1,1,3.0,80+
64697,Analytics,region_22,Bachelor's,f,sourcing,1,34,5.0,7,0,88.0,0,1,5.0,80+
515,Procurement,region_4,Bachelor's,m,sourcing,1,31,3.0,7,0,65.0,0,1,3.0,60-69
59366,HR,region_22,Bachelor's,f,referred,1,26,5.0,3,0,53.0,0,1,5.0,50-59
40785,Sales & Marketing,region_2,Unknown,m,other,1,41,4.0,13,0,46.0,0,1,4.0,<50
13510,Procurement,region_7,Master's & above,f,sourcing,1,36,4.0,8,0,64.0,0,1,4.0,60-69
60120,Technology,region_31,Bachelor's,m,other,3,24,3.0,2,0,79.0,0,1,3.0,70-79
55968,Technology,region_2,Bachelor's,f,other,1,30,3.0,6,0,79.0,0,1,3.0,70-79
60848,Sales & Marketing,region_28,Bachelor's,m,other,1,28,,1,0,49.0,0,0,,<50
48014,Operations,region_7,Master's & above,m,sourcing,1,37,5.0,10,0,62.0,0,1,5.0,60-69
11207,Finance,region_22,Bachelor's,m,sourcing,1,25,3.0,2,0,58.0,0,1,3.0,50-59
